Unnamed: 0,price,carat,cut,color,clarity,depth,table,x,y,z
49119,2066,0.07484407484407486,0.0,0.5,0.2857142857142857,0.5166666666666666,0.33333333333333326,0.4953445065176909,0.09083191850594227,0.1031446540880503
33941,464,0.01455301455301456,0.0,0.6666666666666666,0.42857142857142855,0.536111111111111,0.36111111111111094,0.38640595903165736,0.07079796264855688,0.08144654088050314
38916,1052,0.02702702702702703,0.0,0.5,0.14285714285714285,0.5194444444444444,0.33333333333333326,0.41620111731843573,0.07555178268251274,0.08647798742138364
30529,733,0.037422037422037424,0.5,0.16666666666666666,0.8571428571428571,0.4638888888888888,0.4722222222222221,0.4338919925512104,0.07962648556876062,0.08773584905660377
39241,1068,0.062370062370062374,0.5,0.6666666666666666,0.8571428571428571,0.5527777777777776,0.4166666666666665,0.4664804469273743,0.08556876061120544,0.09937106918238994
13229,5461,0.20997920997921,1.0,0.6666666666666666,0.5714285714285714,0.49444444444444424,0.5277777777777777,0.6350093109869647,0.11511035653650256,0.129874213836478
40261,492,0.02702702702702703,1.0,0.5,0.8571428571428571,0.536111111111111,0.4444444444444444,0.40875232774674114,0.07538200339558575,0.08647798742138364
29235,696,0.02286902286902287,0.0,0.16666666666666666,0.42857142857142855,0.5166666666666666,0.3055555555555556,0.4031657355679702,0.07419354838709678,0.08427672955974844
48105,1935,0.062370062370062374,1.0,0.5,0.2857142857142857,0.5166666666666666,0.4722222222222221,0.47765363128491617,0.0865874363327674,0.0990566037735849
47027,1819,0.06652806652806653,1.0,0.0,0.42857142857142855,0.5194444444444444,0.4166666666666665,0.48137802607076347,0.0867572156196944,0.09968553459119496
40399,1133,0.037422037422037424,0.0,0.0,0.42857142857142855,0.5333333333333334,0.30833333333333335,0.4310986964618249,0.07894736842105264,0.0908805031446541
23511,11519,0.31185031185031187,1.0,0.8333333333333333,0.5714285714285714,0.4916666666666667,0.4444444444444444,0.7104283054003724,0.1307300509337861,0.14622641509433965
28551,675,0.02079002079002079,1.0,0.6666666666666666,0.42857142857142855,0.5,0.4166666666666665,0.4013035381750465,0.07266553480475382,0.08238993710691825
41596,391,0.008316008316008316,0.0,0.6666666666666666,0.5714285714285714,0.5027777777777778,0.36111111111111094,0.3715083798882682,0.06842105263157895,0.07704402515723272
46600,1786,0.0706860706860707,0.0,0.16666666666666666,0.8571428571428571,0.49444444444444424,0.38888888888888884,0.494413407821229,0.08913412563667233,0.1009433962264151
27077,17203,0.2702702702702703,1.0,0.3333333333333333,0.2857142857142857,0.43888888888888866,0.4166666666666665,0.6992551210428305,0.12614601018675722,0.1380503144654088
28079,662,0.04158004158004158,0.0,1.0,0.2857142857142857,0.5249999999999999,0.33333333333333326,0.44134078212290506,0.08132427843803057,0.09276729559748428
48422,1971,0.08523908523908524,0.25,0.3333333333333333,0.5714285714285714,0.5555555555555556,0.5888888888888888,0.4925512104283054,0.0903225806451613,0.1050314465408805
10193,4739,0.16632016632016633,0.5,0.8333333333333333,0.5714285714285714,0.5833333333333333,0.3055555555555556,0.5847299813780261,0.10764006791171478,0.1270440251572327
5114,3759,0.10810810810810811,0.0,0.3333333333333333,0.42857142857142855,0.48611111111111094,0.36111111111111094,0.5418994413407822,0.09932088285229201,0.11100628930817609
12830,5350,0.1704781704781705,0.75,0.0,0.5714285714285714,0.6555555555555552,0.38888888888888884,0.5670391061452513,0.10424448217317488,0.1279874213836478
42312,1295,0.04365904365904366,0.0,0.3333333333333333,0.0,0.4805555555555554,0.36111111111111094,0.44692737430167595,0.08234295415959253,0.09150943396226416
34008,848,0.02079002079002079,0.0,0.16666666666666666,0.42857142857142855,0.5277777777777777,0.3055555555555556,0.404096834264432,0.0730050933786078,0.08427672955974844
27813,650,0.01663201663201664,0.0,0.5,0.14285714285714285,0.5083333333333331,0.38888888888888884,0.3957169459962756,0.07249575551782682,0.08176100628930819
33133,816,0.02286902286902287,1.0,0.5,0.0,0.4916666666666667,0.4166666666666665,0.4068901303538175,0.07470288624787777,0.08364779874213837
45991,1723,0.06860706860706861,0.0,0.3333333333333333,0.5714285714285714,0.5083333333333331,0.33333333333333326,0.4860335195530726,0.08913412563667233,0.1009433962264151
36141,928,0.02702702702702703,0.0,0.0,0.5714285714285714,0.5,0.38888888888888884,0.41527001862197394,0.07521222410865874,0.08522012578616352
43144,1389,0.06652806652806653,0.5,0.6666666666666666,0.5714285714285714,0.5694444444444444,0.4166666666666665,0.4729981378026071,0.08641765704584041,0.10157232704402516
20606,8910,0.2702702702702703,0.25,0.8333333333333333,0.42857142857142855,0.5638888888888887,0.4166666666666665,0.6694599627560521,0.12292020373514433,0.14371069182389937
9680,4649,0.16632016632016633,0.5,0.8333333333333333,0.8571428571428571,0.4305555555555556,0.5,0.606145251396648,0.11120543293718166,0.12012578616352201
20810,9038,0.35550935550935553,1.0,0.5,1.0,0.5249999999999999,0.4166666666666665,0.7355679702048418,0.13310696095076402,0.1531446540880503
19828,8396,0.27234927234927236,0.0,0.8333333333333333,0.8571428571428571,0.5055555555555555,0.4722222222222221,0.6880819366852886,0.12512733446519525,0.1421383647798742
90,554,0.02494802494802495,1.0,0.8333333333333333,0.8571428571428571,0.5527777777777776,0.4166666666666665,0.40502793296089384,0.07351443123938879,0.08584905660377358
17435,6989,0.16632016632016633,1.0,0.5,0.42857142857142855,0.5527777777777776,0.4722222222222221,0.5921787709497207,0.1067911714770798,0.12515723270440252
41393,1221,0.04573804573804574,1.0,0.3333333333333333,0.2857142857142857,0.4805555555555554,0.4444444444444444,0.45251396648044695,0.08200339558573855,0.09182389937106918
12822,5346,0.20997920997921,0.5,0.8333333333333333,0.8571428571428571,0.5499999999999998,0.38888888888888884,0.6266294227188082,0.11544991511035654,0.13364779874213836
44094,1555,0.08108108108108109,0.5,0.5,0.8571428571428571,0.4527777777777777,0.4166666666666665,0.5074487895716946,0.0935483870967742,0.10220125786163523
778,2859,0.11434511434511435,0.75,0.3333333333333333,0.42857142857142855,0.3555555555555554,0.75,0.5670391061452513,0.10152801358234297,0.1059748427672956
24908,13342,0.37629937629937626,1.0,0.6666666666666666,0.5714285714285714,0.5499999999999998,0.4166666666666665,0.7439478584729982,0.134125636672326,0.15691823899371068
1651,3018,0.11850311850311851,1.0,0.3333333333333333,0.5714285714285714,0.5388888888888888,0.4444444444444444,0.5446927374301676,0.09864176570458404,0.11446540880503145
51051,2331,0.08523908523908524,0.0,0.5,0.2857142857142857,0.5388888888888888,0.2999999999999998,0.5046554934823091,0.09252971137521224,0.10660377358490566
25713,14616,0.2390852390852391,0.0,0.5,0.14285714285714285,0.5333333333333334,0.38888888888888884,0.6582867783985102,0.12071307300509339,0.13867924528301886
21644,9735,0.1683991683991684,0.0,0.0,0.2857142857142857,0.5472222222222223,0.36111111111111094,0.5977653631284916,0.10967741935483871,0.1270440251572327
27783,648,0.02079002079002079,0.25,0.5,0.5714285714285714,0.4305555555555556,0.5833333333333333,0.41154562383612664,0.07419354838709678,0.08081761006289308
9954,4697,0.16632016632016633,0.5,0.16666666666666666,0.8571428571428571,0.47499999999999987,0.4722222222222221,0.6024208566108007,0.11120543293718166,0.1229559748427673
34582,871,0.062370062370062374,0.75,0.0,1.0,0.7111111111111108,0.36111111111111094,0.45344506517690875,0.08064516129032258,0.10377358490566037
39884,1103,0.04573804573804574,0.0,0.5,0.2857142857142857,0.5305555555555554,0.38888888888888884,0.44692737430167595,0.08098471986417656,0.09339622641509435
217,2781,0.11850311850311851,0.0,0.6666666666666666,0.8571428571428571,0.5333333333333334,0.36111111111111094,0.542830540037244,0.099830220713073,0.11446540880503145
22998,11051,0.43659043659043656,1.0,0.8333333333333333,1.0,0.5083333333333331,0.4166666666666665,0.7942271880819366,0.1436332767402377,0.16383647798742138
44954,1636,0.06860706860706861,0.5,0.5,0.42857142857142855,0.497222222222222,0.36111111111111094,0.4878957169459963,0.08947368421052632,0.10062893081761007
20153,8608,0.21205821205821207,0.0,0.5,0.42857142857142855,0.5416666666666665,0.38888888888888884,0.6350093109869647,0.11494057724957554,0.13364779874213836
13719,603,0.035343035343035345,0.0,0.8333333333333333,0.42857142857142855,0.49444444444444424,0.36111111111111094,0.43482309124767227,0.0799660441426146,0.08962264150943397
25287,13939,0.3367983367983368,1.0,0.8333333333333333,0.42857142857142855,0.5111111111111111,0.4722222222222221,0.729050279329609,0.13242784380305603,0.1509433962264151
2413,3180,0.11226611226611227,0.5,0.0,0.5714285714285714,0.5222222222222221,0.4166666666666665,0.5391061452513967,0.09881154499151104,0.11289308176100628
43176,1390,0.09147609147609148,0.5,0.8333333333333333,0.8571428571428571,0.5555555555555556,0.38888888888888884,0.5093109869646182,0.09371816638370119,0.10880503144654088
35781,912,0.02494802494802495,0.0,0.3333333333333333,0.0,0.4805555555555554,0.38888888888888884,0.41154562383612664,0.07538200339558575,0.08396226415094339
35286,473,0.02079002079002079,1.0,1.0,0.5714285714285714,0.48888888888888893,0.4444444444444444,0.4078212290502793,0.0736842105263158,0.08301886792452831
49002,2050,0.09771309771309772,1.0,0.5,0.5714285714285714,0.5,0.38888888888888884,0.5288640595903166,0.09558573853989813,0.10849056603773585
33568,830,0.04781704781704782,0.0,0.16666666666666666,0.8571428571428571,0.5138888888888888,0.36111111111111094,0.44878957169459965,0.08268251273344653,0.09371069182389936
17451,6999,0.1683991683991684,0.5,0.3333333333333333,0.42857142857142855,0.5499999999999998,0.4166666666666665,0.5884543761638734,0.10848896434634975,0.12547169811320755
18322,7453,0.2785862785862786,0.5,1.0,0.8571428571428571,0.5055555555555555,0.4444444444444444,0.6899441340782123,0.1264855687606112,0.1430817610062893
16287,6516,0.1683991683991684,0.5,0.0,0.5714285714285714,0.5638888888888887,0.4166666666666665,0.5940409683426443,0.10780984719864177,0.12672955974842767
19388,8056,0.2079002079002079,1.0,0.5,0.42857142857142855,0.5416666666666665,0.4444444444444444,0.6256983240223464,0.11273344651952462,0.13176100628930817
34343,862,0.02079002079002079,0.0,0.0,0.0,0.5416666666666665,0.36111111111111094,0.3985102420856611,0.0730050933786078,0.08427672955974844
21689,9788,0.28274428274428276,0.0,0.8333333333333333,0.8571428571428571,0.5416666666666665,0.3055555555555556,0.6936685288640596,0.12512733446519525,0.14559748427672956
30441,730,0.02494802494802495,0.0,0.5,0.2857142857142857,0.5027777777777778,0.33333333333333326,0.41154562383612664,0.07555178268251274,0.08522012578616352
46872,1813,0.06860706860706861,0.0,0.0,0.5714285714285714,0.5249999999999999,0.33333333333333326,0.4860335195530726,0.08811544991511036,0.10125786163522013
263,2791,0.1101871101871102,0.0,0.0,0.8571428571428571,0.5333333333333334,0.36111111111111094,0.5344506517690876,0.09813242784380306,0.11257861635220126
34507,868,0.04158004158004158,0.5,0.3333333333333333,0.42857142857142855,0.48333333333333317,0.4166666666666665,0.44227188081936686,0.08132427843803057,0.09056603773584905
45357,1664,0.07484407484407486,0.0,0.16666666666666666,0.8571428571428571,0.5055555555555555,0.38888888888888884,0.5,0.09083191850594227,0.1031446540880503
36313,936,0.02494802494802495,1.0,0.6666666666666666,0.0,0.5527777777777776,0.4166666666666665,0.4068901303538175,0.0736842105263158,0.08616352201257862
39485,1079,0.04365904365904366,1.0,0.0,0.42857142857142855,0.46944444444444433,0.4166666666666665,0.44972067039106145,0.08285229202037352,0.09150943396226416
38667,1040,0.037422037422037424,0.0,0.5,0.42857142857142855,0.5305555555555554,0.36111111111111094,0.43575418994413406,0.07860780984719865,0.0908805031446541
23327,11370,0.2765072765072765,1.0,0.3333333333333333,0.8571428571428571,0.5277777777777777,0.36111111111111094,0.6955307262569832,0.12546689303904923,0.14496855345911952
6785,4113,0.1704781704781705,1.0,0.6666666666666666,1.0,0.5027777777777778,0.5,0.606145251396648,0.11001697792869271,0.12484276729559748
27354,17923,0.45945945945945954,0.25,0.8333333333333333,1.0,0.40833333333333344,0.5,0.8258845437616387,0.1499151103565365,0.1606918238993711
52160,2473,0.10395010395010396,0.5,0.0,0.5714285714285714,0.43888888888888866,0.36111111111111094,0.5391061452513967,0.09915110356536502,0.10754716981132076
7461,4234,0.17671517671517672,1.0,0.6666666666666666,1.0,0.5555555555555556,0.4444444444444444,0.6033519553072626,0.10933786078098473,0.1279874213836478
28677,678,0.008316008316008316,0.0,0.3333333333333333,0.0,0.49444444444444424,0.33333333333333326,0.3752327746741155,0.06893039049235992,0.07735849056603773
53358,2657,0.10395010395010396,1.0,0.5,0.5714285714285714,0.4194444444444445,0.33333333333333326,0.542830540037244,0.09847198641765705,0.10628930817610062
7354,4214,0.15176715176715178,0.5,0.16666666666666666,1.0,0.5444444444444445,0.38888888888888884,0.5772811918063315,0.10628183361629881,0.12264150943396226
26330,15837,0.3846153846153846,1.0,0.8333333333333333,0.8571428571428571,0.5055555555555555,0.38888888888888884,0.7672253258845437,0.13938879456706285,0.15817610062893084
36304,936,0.02494802494802495,1.0,0.6666666666666666,0.0,0.5111111111111111,0.4166666666666665,0.41154562383612664,0.07419354838709678,0.0849056603773585
45203,1656,0.06444906444906445,1.0,0.0,0.5714285714285714,0.5,0.4722222222222221,0.4767225325884544,0.08777589134125637,0.09874213836477988
6666,4096,0.18918918918918923,1.0,0.5,0.8571428571428571,0.497222222222222,0.4444444444444444,0.6229050279329609,0.11273344651952462,0.1279874213836478
3441,3387,0.14553014553014554,1.0,0.6666666666666666,0.8571428571428571,0.5499999999999998,0.5277777777777777,0.5670391061452513,0.10271646859083192,0.11981132075471698
45751,1702,0.10395010395010396,0.0,0.8333333333333333,1.0,0.5138888888888888,0.2777777777777777,0.5344506517690876,0.09796264855687606,0.11132075471698114
15333,6157,0.20582120582120583,0.5,0.16666666666666666,1.0,0.5027777777777778,0.4166666666666665,0.6368715083798883,0.1168081494057725,0.13176100628930817
46307,526,0.02079002079002079,1.0,0.0,0.8571428571428571,0.5416666666666665,0.4444444444444444,0.3985102420856611,0.0730050933786078,0.08427672955974844
28429,670,0.02079002079002079,0.0,0.16666666666666666,0.5714285714285714,0.48888888888888893,0.4166666666666665,0.4013035381750465,0.07351443123938879,0.08238993710691825
36995,964,0.0706860706860707,0.0,1.0,0.8571428571428571,0.5416666666666665,0.3055555555555556,0.4860335195530726,0.08913412563667233,0.10283018867924529
40422,1134,0.062370062370062374,0.75,0.6666666666666666,0.42857142857142855,0.6555555555555552,0.4166666666666665,0.46089385474860334,0.08217317487266554,0.10251572327044024
6622,4084,0.1912681912681913,1.0,0.5,1.0,0.5055555555555555,0.4166666666666665,0.6210428305400373,0.1135823429541596,0.12861635220125786
26491,16086,0.37629937629937626,0.75,0.16666666666666666,1.0,0.663888888888889,0.38888888888888884,0.7327746741154563,0.13174872665534804,0.16446540880503147
36517,945,0.02079002079002079,1.0,0.3333333333333333,0.2857142857142857,0.5388888888888888,0.4166666666666665,0.3985102420856611,0.07215619694397284,0.08364779874213837
26377,15851,0.2702702702702703,1.0,0.3333333333333333,0.42857142857142855,0.5333333333333334,0.4722222222222221,0.6797020484171322,0.1234295415959253,0.14245283018867924
52690,2552,0.10602910602910603,1.0,0.0,0.8571428571428571,0.47499999999999987,0.4722222222222221,0.5381750465549349,0.0972835314091681,0.10849056603773585
46380,1763,0.07276507276507278,0.0,0.5,0.42857142857142855,0.5138888888888888,0.38888888888888884,0.48696461824953446,0.08964346349745332,0.10157232704402516
39351,1073,0.06652806652806653,0.25,0.8333333333333333,0.8571428571428571,0.5722222222222222,0.4722222222222221,0.47486033519553067,0.08573853989813243,0.10157232704402516
22127,10161,0.2079002079002079,1.0,0.16666666666666666,0.5714285714285714,0.5027777777777778,0.4166666666666665,0.6378026070763501,0.11595925297113753,0.13144654088050314
53784,2728,0.1101871101871102,0.0,0.0,0.8571428571428571,0.5499999999999998,0.38888888888888884,0.5335195530726258,0.09745331069609509,0.11320754716981132
37057,968,0.04781704781704782,0.0,0.8333333333333333,0.0,0.5333333333333334,0.38888888888888884,0.45065176908752325,0.08166383701188455,0.09433962264150944
10312,4764,0.18711018711018715,0.0,0.6666666666666666,0.8571428571428571,0.5416666666666665,0.38888888888888884,0.6145251396648044,0.11137521222410865,0.12924528301886792
1788,3050,0.11642411642411643,0.0,0.6666666666666666,0.8571428571428571,0.5111111111111111,0.33333333333333326,0.5418994413407822,0.10016977928692701,0.11320754716981132
53175,2630,0.10602910602910603,0.5,0.5,0.42857142857142855,0.5833333333333333,0.36111111111111094,0.5260707635009311,0.09626485568760612,0.11383647798742139
50175,2220,0.17255717255717257,0.25,1.0,0.7142857142857142,0.4222222222222223,0.5833333333333333,0.6182495344506518,0.1135823429541596,0.1220125786163522
919,2879,0.1704781704781705,0.0,1.0,1.0,0.4805555555555554,0.3055555555555556,0.6080074487895717,0.11035653650254669,0.12358490566037736
38446,1028,0.031185031185031187,0.0,0.5,0.0,0.5,0.36111111111111094,0.4245810055865921,0.07792869269949067,0.08773584905660377
39280,490,0.029106029106029108,0.25,0.6666666666666666,0.8571428571428571,0.575,0.38888888888888884,0.4134078212290503,0.07555178268251274,0.08899371069182391
52192,2479,0.10395010395010396,0.75,0.5,0.5714285714285714,0.6083333333333334,0.38888888888888884,0.5167597765363128,0.09405772495755518,0.11320754716981132
46196,1749,0.062370062370062374,0.0,0.3333333333333333,0.5714285714285714,0.497222222222222,0.38888888888888884,0.47858472998137797,0.08760611205432937,0.09874213836477988
3257,3357,0.11226611226611227,1.0,0.0,0.42857142857142855,0.5499999999999998,0.4444444444444444,0.5363128491620112,0.09643463497453311,0.11289308176100628
12585,5281,0.18918918918918923,1.0,0.5,0.8571428571428571,0.47499999999999987,0.4722222222222221,0.6266294227188082,0.1134125636672326,0.12672955974842767
36672,949,0.02286902286902287,1.0,0.6666666666666666,0.14285714285714285,0.49444444444444424,0.4444444444444444,0.40875232774674114,0.07402376910016979,0.08364779874213837
38228,1017,0.04158004158004158,0.0,0.6666666666666666,0.0,0.5277777777777777,0.3055555555555556,0.43947858472998136,0.08081494057724957,0.09245283018867924
46329,1758,0.06444906444906445,0.0,0.0,0.42857142857142855,0.5138888888888888,0.36111111111111094,0.4757914338919926,0.08760611205432937,0.09937106918238994
26439,15977,0.37629937629937626,0.25,0.5,1.0,0.5722222222222222,0.4444444444444444,0.74487895716946,0.13497453310696095,0.15943396226415096
21208,9352,0.27234927234927236,0.0,0.8333333333333333,0.5714285714285714,0.5166666666666666,0.38888888888888884,0.6834264432029795,0.1235993208828523,0.14150943396226415
10328,4765,0.14760914760914762,0.75,0.16666666666666666,0.5714285714285714,0.5972222222222221,0.33333333333333326,0.5810055865921788,0.10305602716468591,0.12484276729559748
43583,1431,0.062370062370062374,1.0,0.16666666666666666,0.5714285714285714,0.5333333333333334,0.4722222222222221,0.4795158286778399,0.08573853989813243,0.09968553459119496
36838,957,0.035343035343035345,1.0,0.5,0.42857142857142855,0.5138888888888888,0.4166666666666665,0.4283054003724394,0.07758913412563669,0.08867924528301886
16972,6777,0.1683991683991684,0.5,0.5,0.42857142857142855,0.43888888888888866,0.4166666666666665,0.6070763500931098,0.11222410865874365,0.12138364779874214
682,2850,0.11434511434511435,0.0,1.0,0.8571428571428571,0.5138888888888888,0.36111111111111094,0.542830540037244,0.09966044142614601,0.11320754716981132
49089,2061,0.06860706860706861,1.0,0.0,0.5714285714285714,0.461111111111111,0.4166666666666665,0.4990689013035382,0.0903225806451613,0.1
7222,4192,0.14345114345114346,0.0,0.16666666666666666,1.0,0.49444444444444424,0.36111111111111094,0.5791433891992551,0.10611205432937182,0.11918238993710692
6794,4114,0.14553014553014554,0.25,0.8333333333333333,0.0,0.5722222222222222,0.4166666666666665,0.5716945996275605,0.10356536502546689,0.12232704402515723
42061,1270,0.058212058212058215,1.0,0.6666666666666666,0.42857142857142855,0.4916666666666667,0.5,0.4692737430167598,0.08505942275042445,0.09591194968553458
3676,3445,0.14553014553014554,0.5,0.5,1.0,0.5027777777777778,0.33333333333333326,0.5782122905027933,0.10628183361629881,0.11981132075471698
44503,1599,0.14553014553014554,1.0,0.6666666666666666,0.7142857142857142,0.43888888888888866,0.5277777777777777,0.5884543761638734,0.10628183361629881,0.11635220125786164
43074,1378,0.07484407484407486,0.5,0.16666666666666666,0.8571428571428571,0.5333333333333334,0.5555555555555556,0.48696461824953446,0.08964346349745332,0.10283018867924529
44414,1586,0.06652806652806653,0.0,0.5,0.5714285714285714,0.5249999999999999,0.33333333333333326,0.4795158286778399,0.08811544991511036,0.10062893081761007
6611,4082,0.11226611226611227,0.0,0.0,0.2857142857142857,0.5333333333333334,0.38888888888888884,0.5381750465549349,0.09898132427843803,0.11352201257861635
7770,4284,0.12681912681912683,1.0,0.16666666666666666,0.42857142857142855,0.536111111111111,0.4166666666666665,0.553072625698324,0.10186757215619695,0.1169811320754717
51489,2381,0.10602910602910603,0.0,0.3333333333333333,0.8571428571428571,0.5527777777777776,0.38888888888888884,0.5316573556797021,0.09592529711375213,0.11226415094339622
5977,3951,0.2079002079002079,1.0,1.0,1.0,0.461111111111111,0.5277777777777777,0.6471135940409684,0.1171477079796265,0.129874213836478
31945,776,0.02079002079002079,1.0,0.3333333333333333,0.5714285714285714,0.5111111111111111,0.4722222222222221,0.404096834264432,0.07283531409168081,0.08333333333333333
14803,5956,0.20582120582120583,0.5,0.0,0.8571428571428571,0.4166666666666665,0.5555555555555556,0.6424581005586593,0.11833616298811545,0.12641509433962264
9052,589,0.029106029106029108,1.0,0.8333333333333333,0.8571428571428571,0.4722222222222221,0.4166666666666665,0.4236499068901303,0.0765704584040747,0.08553459119496856
22501,10538,0.21205821205821207,0.0,0.16666666666666666,0.5714285714285714,0.5194444444444444,0.36111111111111094,0.6415270018621974,0.11646859083191852,0.13333333333333333
39165,1063,0.05197505197505198,0.25,0.0,0.8571428571428571,0.5805555555555555,0.38888888888888884,0.45251396648044695,0.08166383701188455,0.09716981132075471
9245,4559,0.1683991683991684,1.0,0.6666666666666666,0.5714285714285714,0.5249999999999999,0.5277777777777777,0.6005586592178771,0.10814940577249577,0.12484276729559748
9459,4598,0.24532224532224534,0.25,1.0,1.0,0.575,0.4166666666666665,0.6573556797020483,0.11901528013582344,0.1408805031446541
14335,5805,0.1496881496881497,0.0,0.3333333333333333,0.5714285714285714,0.5055555555555555,0.36111111111111094,0.5819366852886406,0.10696095076400679,0.12075471698113208
11260,4969,0.14760914760914762,1.0,0.0,0.42857142857142855,0.5472222222222223,0.4444444444444444,0.5763500931098696,0.10441426146010188,0.12169811320754717
15111,6073,0.2182952182952183,0.5,0.0,1.0,0.49444444444444424,0.33333333333333326,0.6461824953445066,0.11884550084889645,0.13333333333333333
30997,747,0.04365904365904366,0.0,0.8333333333333333,0.5714285714285714,0.5138888888888888,0.33333333333333326,0.44692737430167595,0.08183361629881156,0.0930817610062893
35235,894,0.04365904365904366,0.0,0.8333333333333333,0.2857142857142857,0.4916666666666667,0.38888888888888884,0.44785847299813775,0.08217317487266554,0.09213836477987422
24311,12554,0.3970893970893971,1.0,1.0,1.0,0.5,0.4166666666666665,0.7718808193668528,0.1392190152801358,0.15817610062893084
41797,1250,0.062370062370062374,0.0,0.0,0.8571428571428571,0.48888888888888893,0.38888888888888884,0.48324022346368717,0.08726655348047538,0.09842767295597483
35718,911,0.02079002079002079,1.0,0.16666666666666666,0.5714285714285714,0.5,0.4166666666666665,0.404096834264432,0.0733446519524618,0.08301886792452831
31068,752,0.02702702702702703,1.0,0.5,0.2857142857142857,0.5,0.4166666666666665,0.4134078212290503,0.07606112054329373,0.08553459119496856
10130,4719,0.23284823284823286,1.0,0.8333333333333333,0.42857142857142855,0.5388888888888888,0.4166666666666665,0.6527001862197392,0.11816638370118845,0.1371069182389937
18198,7385,0.28482328482328484,0.0,0.8333333333333333,1.0,0.5499999999999998,0.38888888888888884,0.6880819366852886,0.12495755517826826,0.14559748427672956
42277,505,0.006237006237006237,0.5,0.16666666666666666,0.2857142857142857,0.5249999999999999,0.4722222222222221,0.36312849162011174,0.067062818336163,0.07641509433962265
